Hole_ID,From,To,Lithology
DH243,22.0,22.5,BRK
DH244,0.0,1.0,SOIL
DH244,1.0,2.0,LIMO
DH244,2.0,3.0,LIMO
DH244,3.0,4.0,LIMO
DH244,4.0,5.0,LIMO
DH244,5.0,6.0,LIMO
DH244,6.0,7.0,LIMO
DH244,7.0,8.0,LIMO
DH244,8.0,9.0,LIMO
DH244,9.0,10.0,LIMO
DH244,10.0,11.0,LIMO
DH244,11.0,12.0,LIMO
DH244,12.0,13.0,LIMO
DH244,13.0,14.0,LIMO
DH244,14.0,15.0,LIMO
DH244,15.0,16.0,LIMO
DH244,16.0,17.0,SAP
DH244,17.0,18.0,SAP
DH244,18.0,19.0,SAP
DH244,19.0,20.0,SAP
DH244,20.0,21.0,SAP
DH244,21.0,22.0,SAP
DH244,22.0,22.65,BLD
DH244,22.65,23.0,SAP
DH244,23.0,24.0,SAP
DH244,24.0,25.0,SAP
DH244,25.0,26.0,SAP
DH244,26.0,27.0,SAP
DH244,27.0,28.0,SAP
DH244,28.0,29.0,SAP
DH244,29.0,30.0,RSAP
DH244,30.0,30.5,RSAP
DH244,30.5,31.0,BLD
DH244,31.0,32.0,SROC
DH244,32.0,33.0,SROC
DH244,33.0,34.0,BRK
DH244,34.0,34.5,BRK
DH245,0.0,1.0,SOIL
DH245,1.0,2.0,LIMO
DH245,2.0,3.0,LIMO
DH245,3.0,4.0,LIMO
DH245,4.0,5.0,LIMO
DH245,5.0,6.0,LIMO
DH245,6.0,7.0,LIMO
DH245,7.0,8.0,LIMO
DH245,8.0,9.0,SAP
DH245,9.0,10.0,SAP
DH245,10.0,11.0,SAP
DH245,11.0,12.0,SAP
DH245,12.0,12.3,RSAP
DH245,12.3,13.0,BLD
DH245,13.0,14.0,SAP
DH245,14.0,15.0,BRK
DH245,15.0,15.5,BRK
DH246,0.0,1.0,SOIL
DH246,1.0,2.0,LIMO
DH246,2.0,3.0,LIMO
DH246,3.0,4.0,SAP
DH246,4.0,5.0,SAP
DH246,5.0,6.0,SAP
DH246,6.0,7.0,SAP
DH246,7.0,8.0,SAP
DH246,8.0,9.0,SAP
DH246,9.0,10.0,SAP
DH246,10.0,11.0,SAP
DH246,11.0,12.0,SAP
DH246,12.0,13.0,SAP
DH246,13.0,14.0,RSAP
DH246,14.0,15.0,RSAP
DH246,15.0,16.0,RSAP
DH246,16.0,17.0,RSAP
DH246,17.0,17.3,BLD
DH246,17.3,18.0,RSAP
DH246,18.0,18.5,RSAP
DH246,18.5,19.0,SROC
DH246,19.0,20.0,BLD
DH246,20.0,21.0,RSAP
DH246,21.0,22.0,BRK
DH247,0.0,1.0,SOIL
DH247,1.0,2.0,SAP
DH247,2.0,3.0,SAP
DH247,3.0,4.0,SAP
DH247,4.0,5.0,SAP
DH247,5.0,5.3,SAP
DH247,5.3,6.0,BLD
DH247,6.0,7.0,BRK
DH247,7.0,8.0,BRK
DH248,0.0,1.0,SOIL
DH248,1.0,2.0,LIMO
DH248,2.0,3.0,LIMO
DH248,3.0,4.0,LIMO
DH248,4.0,5.0,LIMO
DH248,5.0,6.0,LIMO
DH248,6.0,7.0,LIMO
DH248,7.0,8.0,LIMO
DH248,8.0,9.0,LIMO
DH248,9.0,10.0,LIMO
DH248,10.0,11.0,LIMO
DH248,11.0,12.0,LIMO
DH248,12.0,13.0,LIMO
DH248,13.0,14.0,LIMO
DH248,14.0,15.0,LIMO
DH248,15.0,15.6,LIMO
DH248,15.6,16.0,BRK
DH248,16.0,17.0,BRK
DH248,17.0,17.5,BRK
DH249,0.0,1.0,SOIL
DH249,1.0,2.0,SAP
DH249,2.0,3.0,SAP
DH249,3.0,4.0,SAP
DH249,4.0,5.0,SAP
DH249,5.0,6.0,SAP
DH249,6.0,7.0,SAP
DH249,7.0,7.7,SAP
DH249,7.7,8.0,BRK
DH249,8.0,9.0,BRK
DH249,9.0,9.5,BRK
DH250,0.0,1.0,SOIL
DH250,1.0,2.0,LIMO
DH250,2.0,3.0,LIMO
DH250,3.0,4.0,LIMO
DH250,4.0,5.0,LIMO
DH250,5.0,6.0,LIMO
DH250,6.0,7.0,LIMO
DH250,7.0,8.0,LIMO
DH250,8.0,9.0,LIMO
DH250,9.0,10.0,LIMO
DH250,10.0,11.0,SAP
DH250,11.0,12.0,SAP
DH250,12.0,13.0,SAP
DH250,13.0,14.0,SAP
DH250,14.0,15.0,SAP
DH250,15.0,16.0,SAP
DH250,16.0,17.0,SAP
DH250,17.0,18.0,SAP
DH250,18.0,19.0,SAP
DH250,19.0,20.0,SAP
DH250,20.0,21.0,SAP
DH250,21.0,22.0,SAP
DH250,22.0,23.0,SAP
DH250,23.0,24.0,SAP
DH250,24.0,25.0,SAP
DH250,25.0,26.0,SAP
DH250,26.0,26.5,SAP
DH250,26.5,27.0,BLD
DH250,27.0,28.0,SAP
DH250,28.0,28.5,BLD
DH250,28.5,29.0,SAP
DH250,29.0,29.3,SAP
DH250,29.3,30.0,BRK
DH250,30.0,30.5,BRK
